Flow ID, Flow Duration,Idle Mean, Label,clustering_results
172.16.0.5-192.168.50.4-7184-7184-6,64516701,10002603.5,1,2.0
172.16.0.5-192.168.50.4-17626-17626-6,39625869,13208545.0,1,1.0
172.16.0.5-192.168.50.4-7010-7010-6,65013396,13002605.2,1,2.0
192.168.50.6-104.19.198.151-57719-443-6,1,0.0,0,2.0
173.194.205.155-192.168.50.9-443-44724-6,3,0.0,0,2.0
192.168.50.8-8.8.8.8-64111-53-17,45702,0.0,0,2.0
172.16.0.5-192.168.50.4-64596-4180-6,48468627,12117091.75,1,1.0
192.168.50.6-74.208.236.171-56461-80-6,55433,0.0,0,2.0
172.16.0.5-192.168.50.4-22555-22555-6,62926276,15627849.25,1,2.0
172.16.0.5-192.168.50.4-43156-43156-6,39931136,12489577.0,1,2.0
172.16.0.5-192.168.50.4-30075-30075-6,24710521,12355204.5,1,1.0
174.129.2.53-192.168.50.6-443-57643-6,61910,0.0,0,1.0
172.16.0.5-192.168.50.4-57908-57908-6,23467398,23467396.0,1,1.0
172.16.0.5-192.168.50.4-38711-38711-6,52678194,17559349.0,1,2.0
172.16.0.5-192.168.50.4-63492-3076-6,28268625,14134236.0,1,1.0
172.16.0.5-192.168.50.4-39629-39629-6,73525034,14704921.0,1,2.0
172.16.0.5-192.168.50.4-41542-41542-6,38852140,19426069.0,1,2.0
172.217.7.2-192.168.50.8-443-61627-6,40884,0.0,0,1.0
172.16.0.5-192.168.50.4-20355-20355-6,53541651,13385382.5,1,2.0
172.16.0.5-192.168.50.4-5268-5268-6,49299365,12324799.5,1,2.0
172.16.0.5-192.168.50.4-13670-13670-6,73004965,18251205.25,1,2.0
192.168.50.6-4.2.2.4-51083-53-17,21438,0.0,0,1.0
192.168.50.6-4.2.2.4-61965-53-17,21167,0.0,0,1.0
172.16.0.5-192.168.50.4-6288-6288-6,57523781,14380944.25,1,1.0
172.16.0.5-192.168.50.4-41735-22841-6,5694352,5694349.0,1,1.0
172.16.0.5-192.168.50.4-21835-21835-6,63875257,15968730.75,1,1.0
172.217.11.34-192.168.50.6-443-58465-6,117236793,58434535.5,0,2.0
172.16.0.5-192.168.50.4-47692-47692-6,49873808,11393265.5,1,1.0
192.168.50.6-4.2.2.4-56347-53-17,20991,0.0,0,1.0
172.16.0.5-192.168.50.4-14977-14977-6,61463860,12292720.2,1,2.0
172.217.10.2-192.168.50.8-443-60896-6,70355982,34845199.5,0,2.0
192.168.50.9-4.2.2.4-42207-53-17,63920248,31052917.0,0,2.0
192.168.50.6-192.0.73.2-56289-80-6,288,0.0,0,1.0
172.16.0.5-192.168.50.4-57161-57161-6,66158304,13231580.4,1,1.0
172.217.3.98-192.168.50.6-443-58599-6,117826235,58758377.0,0,2.0
172.16.0.5-192.168.50.4-45793-45793-6,57361514,19120418.33333333,1,1.0
172.16.0.5-192.168.50.4-41530-41530-6,57588297,11517628.0,1,1.0
192.168.50.6-74.208.236.171-57585-80-6,7343676,0.0,0,1.0
172.217.10.226-192.168.50.6-443-56247-6,391,0.0,0,1.0
192.168.50.6-35.172.187.217-56692-443-6,60563,0.0,0,1.0
192.168.50.6-4.2.2.4-56257-53-17,20905,0.0,0,1.0
172.217.10.70-192.168.50.6-443-56868-6,3,0.0,0,1.0
185.54.150.20-192.168.50.9-443-51108-6,30818571,10017347.0,0,2.0
192.168.50.6-72.167.239.239-57814-80-6,33216,0.0,0,1.0
172.16.0.5-192.168.50.4-58623-58623-6,31000015,30999912.0,1,2.0
192.168.50.6-74.208.236.171-58519-80-6,7235950,0.0,0,1.0
192.168.50.6-74.208.236.171-57177-80-6,7139110,0.0,0,1.0
192.168.50.8-4.2.2.4-52616-53-17,20847,0.0,0,1.0
172.16.0.5-192.168.50.4-31826-31826-6,65449705,13089832.8,1,1.0
172.16.0.5-192.168.50.4-5384-5384-6,61088172,12217592.0,1,1.0
172.217.2.163-192.168.50.8-443-62107-6,117109959,58211777.5,0,2.0
172.16.0.5-192.168.50.4-45957-45957-6,52246406,17415420.666666668,1,1.0
172.16.0.5-192.168.50.4-9608-9608-6,54318859,13579645.5,1,1.0
172.16.0.5-192.168.50.4-58563-58563-6,46314321,11578541.0,1,2.0
172.16.0.5-192.168.50.4-770-259-6,62273983,15568413.0,1,2.0
172.16.0.5-192.168.50.4-37219-37219-6,45598064,15199353.0,1,2.0
172.16.0.5-192.168.50.4-36553-36553-6,26010771,13005384.0,1,1.0
172.217.2.174-192.168.50.8-80-61426-6,4992466,0.0,0,1.0
172.16.0.5-192.168.50.4-27175-27175-6,65562325,13112413.8,1,1.0
192.168.50.254-224.0.0.5-0-0-0,114694486,9557869.166666668,0,1.0
172.217.9.234-192.168.50.4-443-48530-6,176,0.0,0,2.0
172.16.0.5-192.168.50.4-54163-54163-6,47970522,15990157.333333336,1,1.0
192.168.50.9-34.226.180.131-55790-443-6,1,0.0,0,2.0
172.16.0.5-192.168.50.4-54860-54860-6,65230867,16307664.25,1,2.0
151.101.2.110-192.168.50.9-443-60790-6,3,0.0,0,1.0
192.168.50.8-4.2.2.4-53895-53-17,21213,0.0,0,1.0
172.16.0.5-192.168.50.4-24633-24633-6,30904863,15452341.0,1,2.0
192.168.50.9-104.27.206.87-58168-443-6,1,0.0,0,1.0
192.168.50.8-4.2.2.4-50452-53-17,20843,0.0,0,1.0
192.168.50.9-23.192.125.97-56274-80-6,117078932,10184710.818181818,0,2.0
192.168.50.6-104.19.197.151-56441-443-6,149,0.0,0,1.0
192.168.50.9-18.209.204.66-40662-443-6,4255586,0.0,0,1.0
172.16.0.5-192.168.50.4-7191-13602-6,6483080,6483078.0,1,1.0
172.16.0.5-192.168.50.4-44266-44266-6,33999857,16999902.0,1,1.0
192.168.50.9-31.13.80.36-43932-443-6,548,0.0,0,2.0
172.16.0.5-192.168.50.4-62233-1817-6,51868589,17289512.333333332,1,1.0
172.16.0.5-192.168.50.4-62207-62207-6,28403884,9467906.666666666,1,1.0
172.16.0.5-192.168.50.4-38639-38639-6,35548728,17774265.5,1,1.0
172.16.0.5-192.168.50.4-57473-57473-6,59494887,11898927.8,1,2.0
172.16.0.5-192.168.50.4-58316-58316-6,60398334,15099518.5,1,2.0
151.101.20.166-192.168.50.9-443-54500-6,115884933,10202649.181818182,0,2.0
192.168.50.6-52.35.21.241-56785-443-6,196,0.0,0,1.0
160.83.8.182-192.168.50.9-443-57470-6,1,0.0,0,1.0
172.217.12.196-192.168.50.8-443-60850-6,127,0.0,0,2.0
172.16.0.5-192.168.50.4-48479-48479-6,34731205,11577003.0,1,1.0
172.16.0.5-192.168.50.4-60398-60398-6,51414964,17138247.666666668,1,1.0
172.16.0.5-192.168.50.4-35089-35089-6,60608764,15152190.0,1,1.0
192.168.50.8-8.8.8.8-51335-53-17,47074,0.0,0,2.0
172.217.12.170-192.168.50.9-443-60746-6,1,0.0,0,2.0
172.16.0.5-192.168.50.4-41174-41174-6,59752218,11950401.0,1,1.0
172.217.0.226-192.168.50.9-443-39488-6,2,0.0,0,2.0
172.16.0.5-192.168.50.4-33188-33188-6,57580409,11401688.4,1,1.0
172.16.0.5-192.168.50.4-20945-20945-6,62632937,20764145.0,1,1.0
192.168.50.8-23.211.100.18-62350-443-6,5653448,5367742.0,0,2.0
172.16.0.5-192.168.50.4-18806-18806-6,60067764,15016848.75,1,1.0
172.16.0.5-192.168.50.4-20310-20310-6,64314875,12862910.6,1,1.0
172.16.0.5-192.168.50.4-57680-57680-6,32092790,10697545.0,1,1.0
192.168.50.6-4.2.2.4-51060-53-17,24858,0.0,0,2.0
172.16.0.5-192.168.50.4-7292-7292-6,52035395,13008782.0,1,1.0
172.16.0.5-192.168.50.4-26560-26560-6,29680907,14840398.5,1,1.0
172.217.10.226-192.168.50.6-80-56241-6,187,0.0,0,2.0
172.16.0.5-192.168.50.4-36476-36476-6,61867376,12373424.2,1,1.0
172.16.0.5-192.168.50.4-25833-25833-6,53872496,12689093.25,1,1.0
172.16.0.5-192.168.50.4-30290-30290-6,35876655,11958842.666666664,1,1.0
172.16.0.5-192.168.50.4-28987-28987-6,57009482,13093594.75,1,1.0
172.16.0.5-192.168.50.4-26648-26648-6,52480463,23823244.0,1,1.0
192.168.50.9-52.85.89.3-37614-443-6,3,0.0,0,2.0
192.168.50.6-4.2.2.4-60453-53-17,21016,0.0,0,2.0
192.168.50.9-104.27.32.64-35814-443-6,19,0.0,0,1.0
192.168.50.6-4.2.2.4-63353-53-17,27238,0.0,0,1.0
172.16.0.5-192.168.50.4-17548-17548-6,45379895,22689854.0,1,2.0
172.16.0.5-192.168.50.4-58164-58164-6,35792286,11281884.333333336,1,2.0
192.168.50.6-52.85.90.206-57292-443-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-51765-51765-6,60859940,15214940.0,1,2.0
172.16.0.5-192.168.50.4-35248-35248-6,57373743,11474681.6,1,2.0
172.16.0.5-192.168.50.4-20336-20336-6,18374315,18374313.0,1,1.0
172.16.0.5-192.168.50.4-64150-64150-6,30170464,10056734.0,1,1.0
173.194.208.108-192.168.50.6-465-58231-6,1575609,0.0,0,1.0
172.16.0.5-192.168.50.4-29847-29847-6,47332841,11833155.75,1,1.0
172.16.0.5-192.168.50.4-14767-14767-6,65241120,13048183.4,1,1.0
172.217.2.164-192.168.50.8-443-61084-6,14327640,8000165.0,0,2.0
172.16.0.5-192.168.50.4-29889-29889-6,32791902,15285178.0,1,2.0
172.16.0.5-192.168.50.4-7506-7506-6,55197429,18399085.0,1,1.0
172.16.0.5-192.168.50.4-48771-48771-6,66361101,11060118.666666666,1,2.0
172.16.0.5-192.168.50.4-21397-21397-6,24874801,12437376.5,1,1.0
172.16.0.5-192.168.50.4-59173-59173-6,51123189,12780709.25,1,2.0
172.16.0.5-192.168.50.4-32758-32758-6,33665239,11221695.333333334,1,1.0
172.217.12.202-192.168.50.6-443-56778-6,0,0.0,0,1.0
172.16.0.5-192.168.50.4-59721-59721-6,56922552,14230555.5,1,2.0
172.16.0.5-192.168.50.4-39887-39887-6,31902516,9517932.333333334,1,2.0
192.168.50.6-4.2.2.4-52449-53-17,20840,0.0,0,2.0
192.168.50.8-216.58.219.194-61298-443-6,117038393,58001190.5,0,1.0
192.168.50.9-104.244.43.112-46836-443-6,80,0.0,0,2.0
172.16.0.5-192.168.50.4-49398-49398-6,68274617,12657139.8,1,2.0
192.168.50.6-4.2.2.4-53723-53-17,3,0.0,0,1.0
172.16.0.5-192.168.50.4-17139-17139-6,58444669,14611121.0,1,2.0
192.168.50.8-74.208.236.171-62111-80-6,5615842,0.0,0,1.0
172.217.10.226-192.168.50.6-80-56241-6,5603967,0.0,0,1.0
172.16.0.5-192.168.50.4-47405-47405-6,57325895,14331430.25,1,1.0
192.168.50.9-199.16.156.200-53758-443-6,1,0.0,0,2.0
172.217.9.234-192.168.50.6-443-56563-6,1,0.0,0,2.0
172.16.0.5-192.168.50.4-32293-32293-6,59762771,14940691.5,1,1.0
172.16.0.5-192.168.50.4-54577-54577-6,59287449,14821815.0,1,1.0
172.16.0.5-192.168.50.4-62088-1672-6,36718037,18358963.5,1,2.0
172.16.0.5-192.168.50.4-15124-15124-6,60021843,20007211.0,1,2.0
192.168.50.6-72.21.91.29-58151-80-6,28206,0.0,0,1.0
172.16.0.5-192.168.50.4-16882-16882-6,52752683,17584193.666666668,1,2.0
172.16.0.5-192.168.50.4-52613-52613-6,34437218,10980929.333333334,1,2.0
192.168.50.6-8.8.8.8-54541-53-17,55814,0.0,0,1.0
172.16.0.5-192.168.50.4-53391-53391-6,59665338,18337105.0,1,2.0
192.168.50.6-4.2.2.4-62806-53-17,21039,0.0,0,1.0
172.217.10.130-192.168.50.8-443-61615-6,3,0.0,0,1.0
192.168.50.8-4.2.2.4-63361-53-17,21019,0.0,0,1.0
192.168.50.254-224.0.0.5-0-0-0,115796520,9649704.75,0,2.0
192.168.50.6-74.208.236.171-58291-80-6,7317324,0.0,0,1.0
172.16.0.5-192.168.50.4-5662-5662-6,57553124,14388228.75,1,2.0
172.217.2.162-192.168.50.8-443-62419-6,0,0.0,0,1.0
172.16.0.5-192.168.50.4-45680-45680-6,64786083,16196478.5,1,2.0
172.16.0.5-192.168.50.4-45050-45050-6,62444163,15610972.75,1,2.0
172.16.0.5-192.168.50.4-54722-54722-6,35999545,11999812.666666664,1,2.0
172.16.0.5-192.168.50.4-29519-29519-6,47095656,23547826.0,1,2.0
192.168.50.9-202.183.165.45-54566-443-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-61719-61719-6,56731494,11346274.8,1,2.0
172.217.9.232-192.168.50.9-443-54314-6,40357,0.0,0,1.0
192.168.50.9-223.165.30.176-38968-443-6,25699639,10165337.0,0,2.0
172.16.0.5-192.168.50.4-12490-52222-6,6306236,6306234.0,1,1.0
172.217.0.98-192.168.50.8-443-62083-6,3,0.0,0,1.0
192.168.50.6-4.2.2.4-60288-53-17,21022,0.0,0,1.0
172.217.2.166-192.168.50.8-443-61090-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-48220-48220-6,61768595,9560524.333333334,1,2.0
172.16.0.5-192.168.50.4-28594-28594-6,63929798,12494647.0,1,2.0
172.217.10.226-192.168.50.6-443-56123-6,849777,0.0,0,1.0
192.168.50.253-224.0.0.5-0-0-0,114550218,9545845.583333334,0,2.0
172.16.0.5-192.168.50.4-5413-5413-6,42552313,10638024.0,1,1.0
172.16.0.5-192.168.50.4-56392-56392-6,60139774,10023215.166666666,1,1.0
172.16.0.5-192.168.50.4-28573-28573-6,68000191,13600027.6,1,1.0
172.217.10.226-192.168.50.9-443-50624-6,41912,0.0,0,2.0
172.16.0.5-192.168.50.4-42062-42062-6,49025942,16341979.333333336,1,1.0
172.217.3.110-192.168.50.6-80-56160-6,190,0.0,0,1.0
192.168.50.8-4.2.2.4-58449-53-17,20781,0.0,0,1.0
192.168.50.6-104.88.15.186-57694-443-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-56117-56117-6,69283125,13058757.4,1,2.0
172.217.6.238-192.168.50.9-443-53040-6,163,0.0,0,1.0
192.168.50.6-224.0.0.252-55329-5355-17,418083,0.0,0,1.0
172.16.0.5-192.168.50.4-64530-64530-6,53370311,13342527.0,1,2.0
172.16.0.5-192.168.50.4-26624-26624-6,26629625,24974958.0,1,2.0
192.168.10.50-192.168.50.6-21-58684-6,9009868,6000391.0,0,1.0
172.16.0.5-192.168.50.4-41362-41362-6,53457505,17819115.666666668,1,2.0
172.16.0.5-192.168.50.4-57763-57763-6,29076983,14538466.0,1,2.0
152.195.33.69-192.168.50.9-443-33636-6,70,0.0,0,1.0
172.217.12.195-192.168.50.6-443-58673-6,94,0.0,0,1.0
192.168.50.9-31.13.80.36-43722-443-6,274,0.0,0,1.0
172.16.0.5-192.168.50.4-55545-55545-6,42435812,42435810.0,1,2.0
172.217.10.66-192.168.50.8-443-61522-6,232,0.0,0,2.0
172.16.0.5-192.168.50.4-30827-30827-6,54679504,13669842.5,1,1.0
192.168.50.6-8.8.8.8-60950-53-17,45327,0.0,0,2.0
172.16.0.5-192.168.50.4-58391-58391-6,48864551,10775996.75,1,1.0
192.168.50.8-52.84.140.166-62069-443-6,2,0.0,0,2.0
172.16.0.5-192.168.50.4-61255-61255-6,41103689,20551821.5,1,1.0
192.168.50.8-8.8.8.8-61453-53-17,46605,0.0,0,2.0
172.217.12.162-192.168.50.8-443-61829-6,4,0.0,0,2.0
172.16.0.5-192.168.50.4-47448-47448-6,41364890,20682367.5,1,1.0
192.168.50.6-204.154.111.112-57773-443-6,1,0.0,0,2.0
192.168.50.8-23.63.78.40-61042-80-6,38251,0.0,0,2.0
172.16.0.5-192.168.50.4-45100-45100-6,32805170,16402584.0,1,1.0
172.16.0.5-192.168.50.4-25774-25774-6,65853581,16463351.75,1,1.0
192.168.50.6-4.2.2.4-49889-53-17,21156,0.0,0,2.0
192.168.50.6-4.2.2.4-61687-53-17,20892,0.0,0,2.0
172.16.0.5-192.168.50.4-48798-48798-6,47444805,11861148.75,1,1.0
172.16.0.5-192.168.50.4-27074-27074-6,53148985,17002543.333333332,1,1.0
172.16.0.5-192.168.50.4-44240-44240-6,44736238,11183944.5,1,1.0
172.217.10.226-192.168.50.6-443-56247-6,391,0.0,0,2.0
172.16.0.5-192.168.50.4-861-350-6,52655422,13163819.25,1,1.0
192.168.50.9-52.84.35.188-47904-443-6,2,0.0,0,1.0
172.16.0.5-192.168.50.4-56894-56894-6,63173306,12634624.6,1,2.0
192.168.50.6-4.2.2.4-50877-53-17,24500,0.0,0,1.0
172.16.0.5-192.168.50.4-51977-51977-6,9683521,7907306.0,1,1.0
172.16.0.5-192.168.50.4-61802-1386-6,63398110,15849489.75,1,2.0
172.16.0.5-192.168.50.4-25339-52162-6,5305505,5305456.0,1,1.0
192.168.50.6-8.8.8.8-58582-53-17,45798,0.0,0,1.0
172.16.0.5-192.168.50.4-47900-47900-6,25942610,12109976.5,1,1.0
192.168.50.8-4.2.2.4-61760-53-17,20715,0.0,0,1.0
172.16.0.5-192.168.50.4-35400-35400-6,72919213,14583768.8,1,2.0
172.16.0.5-192.168.50.4-63509-63509-6,48060424,16020105.0,1,2.0
172.16.0.5-192.168.50.4-7131-7131-6,23033657,11326071.5,1,2.0
172.16.0.5-192.168.50.4-49314-49314-6,44255060,14751651.666666664,1,2.0
192.168.50.6-74.208.236.171-57109-80-6,290,0.0,0,1.0
192.168.50.8-4.2.2.4-64455-53-17,21598,0.0,0,1.0
192.168.50.6-216.58.219.226-56435-443-6,15717078,15439773.0,0,2.0
172.16.0.5-192.168.50.4-12902-12902-6,70175115,14035001.4,1,1.0
172.16.0.5-192.168.50.4-57847-57847-6,51982575,17327508.0,1,1.0
172.217.2.178-192.168.50.8-443-62485-6,1,0.0,0,2.0
178.250.2.130-192.168.50.9-443-44324-6,109,0.0,0,2.0
172.217.2.174-192.168.50.9-80-49262-6,115418394,10175146.090909092,0,2.0
172.217.10.98-192.168.50.6-443-57738-6,1,0.0,0,1.0
192.168.50.6-4.2.2.4-62104-53-17,21409,0.0,0,1.0
192.168.50.9-34.198.53.121-59462-443-6,117532041,58504461.5,0,2.0
192.168.50.4-4.2.2.4-37024-53-17,21842,0.0,0,1.0
172.217.7.2-192.168.50.6-443-58663-6,2,0.0,0,2.0
172.217.6.238-192.168.50.9-80-36670-6,74,0.0,0,2.0
172.16.0.5-192.168.50.4-52302-52302-6,51547427,12886831.5,1,1.0
172.16.0.5-192.168.50.4-64930-4514-6,53639222,13409724.5,1,1.0
172.16.0.5-192.168.50.4-48435-48435-6,52099167,17366388.0,1,1.0
192.168.50.6-4.2.2.4-58346-53-17,21027,0.0,0,2.0
172.16.0.5-192.168.50.4-25532-25532-6,43893330,18001493.0,1,1.0
172.16.0.5-192.168.50.4-6502-6502-6,34874559,11624766.0,1,1.0
172.16.0.5-192.168.50.4-30459-30459-6,45999950,15333266.0,1,1.0
172.16.0.5-192.168.50.4-49654-49654-6,53546802,13386686.25,1,1.0
192.168.50.6-107.178.244.119-58186-443-6,0,0.0,0,2.0
172.16.0.5-192.168.50.4-27992-27992-6,37730771,14522331.5,1,1.0
172.16.0.5-192.168.50.4-62860-2444-6,70382020,14076360.6,1,1.0
172.16.0.5-192.168.50.4-62175-1759-6,54282188,13570514.0,1,1.0
172.217.10.226-192.168.50.6-443-57010-6,315,0.0,0,2.0
192.168.50.6-23.211.102.195-56263-443-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-13456-13456-6,60070344,14292158.0,1,2.0
192.168.50.9-34.210.126.96-60430-443-6,72,0.0,0,1.0
192.168.50.9-104.155.199.1-56580-443-6,5010502,0.0,0,1.0
172.16.0.5-192.168.50.4-20139-20139-6,64755343,16188756.249999998,1,2.0
172.16.0.5-192.168.50.4-8095-8095-6,58434593,14571437.0,1,1.0
172.16.0.5-192.168.50.4-42405-42405-6,51782352,15047270.0,1,1.0
192.168.50.6-104.36.115.113-57385-443-6,115920727,9629913.916666668,0,2.0
172.16.0.5-192.168.50.4-9245-9245-6,48132736,16044197.0,1,1.0
192.168.50.6-4.2.2.4-65204-53-17,20693,0.0,0,1.0
172.16.0.5-192.168.50.4-22696-22696-6,51595680,12898903.75,1,2.0
172.16.0.5-192.168.50.4-35711-35711-6,58383708,19461197.666666668,1,2.0
172.16.0.5-192.168.50.4-37372-37372-6,62560317,12511995.2,1,2.0
192.168.50.6-204.154.111.112-57770-443-6,136206,0.0,0,1.0
192.168.50.6-4.2.2.4-53714-53-17,21039,0.0,0,1.0
172.16.0.5-192.168.50.4-5581-5581-6,41778389,13926073.333333336,1,1.0
172.16.0.5-192.168.50.4-11905-11905-6,52962567,10592470.8,1,1.0
172.16.0.5-192.168.50.4-39367-39367-6,34913022,11637630.0,1,1.0
192.168.50.9-72.167.239.239-44454-80-6,69189,0.0,0,2.0
172.16.0.5-192.168.50.4-11355-11355-6,61620913,12324126.4,1,1.0
172.16.0.5-192.168.50.4-30996-30996-6,25749995,12874996.0,1,2.0
192.168.50.8-4.2.2.4-49553-53-17,21992,0.0,0,1.0
192.168.50.8-8.8.8.8-52150-53-17,61550,0.0,0,1.0
172.16.0.5-192.168.50.4-9265-47480-6,7319813,7319812.0,1,1.0
172.16.0.5-192.168.50.4-15141-15141-6,54494022,13623414.75,1,2.0
172.16.0.5-192.168.50.4-19299-19299-6,64330834,12866113.0,1,1.0
162.248.19.151-192.168.50.8-443-60966-6,4,0.0,0,2.0
172.16.0.5-192.168.50.4-58239-58239-6,66448310,16612039.5,1,1.0
172.217.3.34-192.168.50.6-443-56218-6,1,0.0,0,2.0
172.16.0.5-192.168.50.4-38423-38423-6,57005459,11401049.2,1,1.0
172.16.0.5-192.168.50.4-41334-41334-6,48999752,16333234.333333336,1,2.0
151.101.118.202-192.168.50.9-443-60912-6,3,0.0,0,1.0
172.217.12.162-192.168.50.6-443-58272-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-23520-23520-6,21999731,21999626.0,1,1.0
172.16.0.5-192.168.50.4-30144-30144-6,59074831,13749873.5,1,2.0
172.217.6.233-192.168.50.9-443-40638-6,285,0.0,0,1.0
192.168.50.9-223.165.30.176-38932-443-6,663,0.0,0,1.0
172.217.2.174-192.168.50.8-80-61435-6,148,0.0,0,1.0
192.168.50.6-4.2.2.4-57775-53-17,20794,0.0,0,1.0
172.16.0.5-192.168.50.4-65170-65170-6,61586553,12317241.6,1,2.0
172.16.0.5-192.168.50.4-63348-63348-6,39273771,13091168.333333336,1,1.0
172.16.0.5-192.168.50.4-909-398-6,57819314,14454775.25,1,2.0
172.16.0.5-192.168.50.4-29006-29006-6,63957901,10659622.5,1,2.0
172.16.0.5-192.168.50.4-54343-54343-6,46359278,11156485.25,1,1.0
172.16.0.5-192.168.50.4-8582-8582-6,62959091,15739678.0,1,2.0
192.168.50.254-224.0.0.5-0-0-0,112975580,9414626.916666666,0,1.0
172.16.0.5-192.168.50.4-13194-13194-6,61944587,20648161.666666668,1,2.0
172.217.7.2-192.168.50.6-443-57957-6,2,0.0,0,2.0
172.16.0.5-192.168.50.4-15506-15506-6,53319658,17773218.333333332,1,2.0
172.16.0.5-192.168.50.4-49549-49549-6,32342019,15005284.5,1,2.0
172.16.0.5-192.168.50.4-23050-23050-6,35849542,11949828.0,1,2.0
172.217.10.66-192.168.50.6-80-58298-6,40966,0.0,0,1.0
172.16.0.5-192.168.50.4-47973-47973-6,41184979,13728309.0,1,2.0
172.217.10.70-192.168.50.6-443-57621-6,3,0.0,0,1.0
172.16.0.5-192.168.50.4-55040-55040-6,64115164,8942828.857142856,1,2.0
172.16.0.5-192.168.50.4-51511-51511-6,23633151,11816507.0,1,2.0
172.217.3.99-192.168.50.8-443-61005-6,1,0.0,0,2.0
172.16.0.5-192.168.50.4-29505-29505-6,61428163,12285540.8,1,1.0
172.217.6.238-192.168.50.8-80-61604-6,61537058,9970894.5,0,1.0
172.16.0.5-192.168.50.4-43694-43694-6,24223496,12111697.0,1,2.0
160.83.8.182-192.168.50.9-443-57464-6,1,0.0,0,1.0
192.168.50.8-4.2.2.4-55421-53-17,21111,0.0,0,1.0
192.168.50.6-74.208.236.171-58316-80-6,55717,0.0,0,1.0
172.16.0.5-192.168.50.4-9248-9248-6,34345709,11448516.666666664,1,2.0
192.168.50.6-52.85.89.77-56451-443-6,3,0.0,0,1.0
192.168.50.6-4.2.2.4-55538-53-17,20651,0.0,0,1.0
192.168.50.6-8.8.8.8-57873-53-17,46880,0.0,0,1.0
172.217.6.238-192.168.50.6-80-56415-6,202,0.0,0,1.0
172.16.0.5-192.168.50.4-14122-14122-6,11085238,11085236.0,1,1.0
172.16.0.5-192.168.50.4-24853-24853-6,49089446,15410593.666666664,1,2.0
172.16.0.5-192.168.50.4-18367-35500-6,6994814,6994812.0,1,1.0
172.16.0.5-192.168.50.4-48016-48016-6,41733318,9888378.75,1,1.0
172.217.12.162-192.168.50.8-443-62012-6,40876509,40439626.0,0,1.0
192.168.50.8-72.21.91.29-61907-80-6,163,0.0,0,1.0
172.217.0.98-192.168.50.8-443-61823-6,118080812,58342717.0,0,2.0
172.16.0.5-192.168.50.4-15984-15984-6,31420848,15222291.5,1,1.0
172.16.0.5-192.168.50.4-43348-43348-6,62947781,11618262.2,1,1.0
172.16.0.5-192.168.50.4-44473-44473-6,64060348,12812017.2,1,1.0
192.168.50.6-72.21.91.29-57855-80-6,185,0.0,0,2.0
172.16.0.5-192.168.50.4-38703-38703-6,59281460,13392275.25,1,1.0
172.16.0.5-192.168.50.4-32286-32286-6,61806344,15451547.5,1,1.0
184.84.170.60-192.168.50.9-443-48260-6,115265486,10183328.818181818,0,2.0
192.168.50.6-4.2.2.4-56948-53-17,21623,0.0,0,1.0
172.16.0.5-192.168.50.4-10413-10413-6,35939251,11979682.333333336,1,1.0
172.16.0.5-192.168.50.4-5738-5738-6,52153461,17384485.0,1,1.0
172.16.0.5-192.168.50.4-35350-35350-6,66332098,11055299.5,1,1.0
172.16.0.5-192.168.50.4-33376-33376-6,68664663,22888171.66666667,1,1.0
192.168.50.6-8.8.8.8-50086-53-17,69223,0.0,0,2.0
192.168.50.254-224.0.0.5-0-0-0,114746480,9562200.666666666,0,1.0
192.168.50.6-74.208.236.171-56325-80-6,55176,0.0,0,2.0
192.168.50.6-74.208.236.171-58706-80-6,7214839,0.0,0,2.0
172.16.0.5-192.168.50.4-63942-3526-6,42437589,10609312.75,1,1.0
172.16.0.5-192.168.50.4-57783-57783-6,32766447,16383174.0,1,1.0
192.168.50.6-4.2.2.4-61258-53-17,20910,0.0,0,2.0
192.168.50.6-4.2.2.4-62925-53-17,21043,0.0,0,2.0
172.16.0.5-192.168.50.4-33513-33513-6,51759901,17253266.666666668,1,1.0
172.16.0.5-192.168.50.4-21917-21917-6,53974882,26987438.5,1,1.0
172.16.0.5-192.168.50.4-65261-65261-6,39800119,19899975.5,1,1.0
172.217.10.34-192.168.50.6-80-58416-6,41842,0.0,0,2.0
172.16.0.5-192.168.50.4-47038-47038-6,63225862,12645085.6,1,1.0
172.16.0.5-192.168.50.4-32864-32864-6,50950281,12737530.0,1,1.0
192.168.50.6-4.2.2.4-53077-53-17,20696,0.0,0,2.0
172.16.0.5-192.168.50.4-17876-17876-6,62234294,31117090.5,1,1.0
192.168.50.9-69.172.216.58-47902-443-6,5240719,5133246.0,0,2.0
172.16.0.5-192.168.50.4-31503-31503-6,44853423,14951065.666666664,1,1.0
192.168.50.8-8.8.8.8-51675-53-17,55078,0.0,0,1.0
192.168.50.6-8.8.8.8-52395-53-17,44979,0.0,0,1.0
172.16.0.5-192.168.50.4-25431-25431-6,54211111,13552714.25,1,2.0
192.168.50.8-4.2.2.4-57666-53-17,20737,0.0,0,1.0
172.16.0.5-192.168.50.4-61970-61970-6,38000105,18999900.0,1,2.0
